image_name,scale,center_w,center_h,original_0_x,original_0_y,original_1_x,original_1_y,original_2_x,original_2_y,original_3_x,original_3_y,original_4_x,original_4_y,original_5_x,original_5_y,original_6_x,original_6_y
afw/3020248483_1.jpg,1.615,909.5,781.0,686.104876,1030.1008775,670.947039,905.6064640000001,731.540878,1018.945729,821.7116679999999,1017.898618,809.541352,980.980029,835.516741,896.800574,850.8268529999999,974.22171
afw/3893740955_2.jpg,1.04,1658.5,758.0,683.6470866666667,1705.2896703333333,680.5035196666666,1623.5226768333334,720.449614,1667.445049,787.8745230000001,1691.133693,784.3654849999999,1660.14809,799.5211059999999,1627.803324,806.442718,1658.667049
lfpw/trainset/image_0257.png,2.165,767.0,528.5,399.0420775,763.5915056666668,427.72060116666665,613.2452435,471.528726,633.690091,590.669619,762.256338,593.480827,661.941471,645.9099480000001,648.794222,639.09376,689.048484
helen/trainset/2939119284_1.jpg,1.725,379.5,534.5,419.53252316666675,387.1927785,424.33078900000004,275.4187356666667,468.469668,297.53351200000003,575.933929,378.753841,569.120997,305.92899700000004,589.2204690000001,280.318435,591.918488,307.187003
helen/trainset/1412970826_1.jpg,2.475,461.5,599.5,463.4923493333333,577.8801791666666,471.7586488333333,386.65262333333334,566.94438,488.114969,649.855309,590.739522,661.8406200000001,494.030609,698.950403,395.260527,719.590832,497.478662
lfpw/trainset/image_0673.png,0.455,160.5,127.0,101.50347550000002,187.08304166666665,102.64833083333333,153.42874116666667,114.828753,182.177755,139.36256699999998,189.963749,139.727698,180.220764,146.550535,160.19937,145.776377,181.352084
afw/4009440741_2.jpg,1.115,1043.5,400.5,330.01598033333335,1066.1613708333332,344.0046548333334,978.2329075000001,374.662123,1019.19898,419.945709,1090.97655,428.370011,1030.385908,449.210053,989.856489,442.89499000000006,1032.722581
helen/trainset/173744986_1.jpg,1.84,296.0,469.5,359.17521216666665,378.21541583333334,351.5497116666667,216.94440283333333,413.02672,294.819899,509.805332,371.586785,501.991618,286.789893,538.843447,204.344832,560.201544,285.326339
helen/trainset/2397597303_1.jpg,5.255,1463.5,1250.0,945.2895634999999,1747.7521335000001,946.5415111666666,1309.5406525,1127.804727,1540.239903,1361.5315449999998,1667.798824,1359.764935,1522.989862,1464.203951,1388.651564,1478.35212,1526.656713
helen/trainset/1439641049_1.jpg,3.065,915.5,910.5,713.9341675000001,1108.416162,714.8304459999999,850.558904,776.967698,1012.548945,963.813717,1106.7372369999998,954.627984,995.070888,1020.208934,838.833651,1036.372873,992.494598
afw/5106695994_3.jpg,0.98,708.0,742.5,678.6749403333333,778.9931946666667,680.2784218333334,703.5218108333333,709.2861320000001,760.622428,751.333073,775.43876,752.053239,743.956541,783.6343469999999,694.1634240000001,790.784914,741.388449
lfpw/trainset/image_0745.png,0.84,206.0,218.0,171.23539766666667,217.5149686666667,172.37583216666664,152.1696115,200.963092,162.627893,249.804239,208.707465,244.36275,170.660671,259.364854,159.712532,266.40187000000003,173.428202
lfpw/trainset/image_0121.png,1.355,212.0,250.5,171.30500983333334,283.57820783333335,180.1611476666667,193.54569433333336,196.148964,279.520042,256.773764,315.64979300000005,257.627258,272.262001,322.607719,209.769765,321.157124,292.564524
lfpw/trainset/image_0752.png,0.75,226.5,204.0,160.0018275,262.10797049999996,153.31333916666665,197.7693535,184.505473,223.944904,229.698807,243.999551,224.187999,221.847467,238.968598,199.057478,245.764314,219.461352
afw/4801259916_1.jpg,1.19,443.5,353.0,276.2509435,486.71542716666664,279.5007458333333,399.511726,286.852284,441.723976,354.23749300000003,474.968846,344.812638,441.866241,415.430901,415.049124,427.410517,445.644078
helen/trainset/193929298_1.jpg,6.145,1028.5,1683.5,1346.9267465,1346.4726573333335,1395.6344433333331,832.671119,1583.438116,1126.692156,1839.172273,1355.933119,1863.600702,1120.847486,2001.734204,863.7315960000001,2010.796623,1136.989024
helen/trainset/1166270350_1.jpg,1.5,410.0,430.5,342.126162,490.2041535,341.3487313333333,366.8483581666667,386.061327,433.26178,458.664548,485.654176,454.836739,429.540726,492.069953,380.385528,497.665019,429.151789
lfpw/trainset/image_0407.png,3.43,1293.0,752.0,583.788798,1341.5719381666668,538.8220545,1073.2314625000001,695.595536,1116.942277,878.595327,1290.9413439999998,841.6571720000001,1128.469807,861.3440800000001,1058.711854,931.910237,1097.769826
lfpw/trainset/image_0392.png,1.175,269.5,292.5,201.85317766666665,332.39047983333336,203.10301783333333,237.52041800000003,244.273976,286.575937,318.381263,324.268152,313.896269,289.251746,342.247078,251.207462,341.477297,289.61519300000003
helen/trainset/2426066823_1.jpg,1.57,398.0,442.0,332.1477653333333,475.5271,332.8070696666667,336.6091261666667,403.62247,411.694201,464.64174800000006,475.480945,465.137829,405.624419,505.235625,331.616859,522.807854,407.365659
helen/trainset/2927565564_1.jpg,2.435,730.5,610.5,438.49196666666666,829.1836893333334,438.7861275,645.6754643333334,494.299663,743.497328,657.757047,832.9384259999999,641.552471,733.116525,676.899162,646.587136,680.979201,732.275771
lfpw/trainset/image_0677.png,0.855,247.0,189.5,143.85141366666664,279.3462981666667,146.68176983333333,215.59839466666668,155.815877,246.386625,205.633599,273.843358,204.626705,246.076,229.396818,228.146045,235.296363,245.949535
lfpw/trainset/image_0222.png,1.25,352.0,267.5,196.33399599999998,411.78501116666666,210.908776,320.7245936666667,228.389182,380.342473,287.616551,427.185158,290.307343,387.853159,322.224332,352.367626,316.047047,396.919256
helen/trainset/103236168_1.jpg,1.945,547.5,557.5,454.4336716666666,633.2766841666667,443.0655145,473.3077748333333,488.351732,547.485155,609.5482969999999,605.2347639999999,592.232233,535.2474990000001,629.9317,471.181225,644.577643,530.697883
helen/trainset/2904389281_1.jpg,1.6,444.0,319.0,236.65983833333334,504.940907,241.76923050000002,376.90966366666675,258.523567,436.08944,363.319969,487.733596,353.233041,439.895475,386.67716,397.908152,389.585561,439.893358
helen/trainset/2896253715_1.jpg,2.53,759.0,754.0,603.9374191666667,797.8250045000001,584.7425534999999,599.8225853333333,687.052516,629.687091,836.724351,764.195736,812.828449,634.14029,852.994644,586.75909,901.664875,631.2729889999999
helen/trainset/2552816820_2.jpg,1.45,448.0,449.0,352.9014829999999,554.5177468333333,345.4704051666667,449.0873658333333,401.928588,541.080788,488.68095199999993,535.663372,482.956571,510.531961,502.626695,454.362017,506.177431,508.877183
helen/trainset/2204494382_2.jpg,3.255,985.5,959.0,753.7643625000001,1050.6088888333331,738.6244208333334,789.0071158333334,844.0773869999999,837.634769,1005.443773,1050.339902,975.916074,857.9465460000001,1050.615566,770.702772,1119.420825,844.971982
helen/trainset/2376488496_1.jpg,1.79,316.0,548.0,440.8062385,387.56913950000006,442.68142116666667,255.27374650000002,457.98843099999993,314.00246,593.210866,381.499805,578.623992,312.229458,616.931114,258.18289500000003,618.456089,311.358405
helen/trainset/2595390660_3.jpg,2.26,676.0,678.0,551.1977195000001,829.8294163333334,552.7420228333334,647.3310403333334,622.9328419999999,759.8404469999999,727.9694059999999,806.507094,722.448712,735.3291370000001,798.674663,627.6572259999999,816.936531,725.659552
lfpw/trainset/image_0139.png,0.895,269.5,166.5,126.10827266666668,320.96281450000004,114.98280366666667,250.10790666666665,142.787095,287.788928,199.25076,297.448631,191.225699,271.828981,209.466756,241.294581,221.38047000000003,263.870943
helen/trainset/2377409057_1.jpg,6.165,1360.5,1214.5,835.1535773333331,1780.9468195,774.7620316666666,1317.2489571666667,1052.232497,1729.521108,1342.543646,1724.7960420000002,1312.760259,1584.584932,1427.242881,1267.604552,1523.820644,1524.912942
lfpw/trainset/image_0500.png,0.525,302.5,116.5,84.34045083333332,321.87167933333336,84.51970183333334,279.0113826666667,97.319957,297.553417,128.906852,320.954735,126.341002,299.153618,141.118617,278.93075600000003,143.20271499999998,299.048732
helen/trainset/2553356442_1.jpg,7.94,1921.5,927.0,438.6967503333333,1946.4504963333336,622.592516,1501.4250028333329,627.2233150000001,1588.521563,966.450751,2192.388381,1043.655491,1783.519175,1404.066677,1751.20556,1334.526892,1950.868221
lfpw/trainset/image_0657.png,0.81,191.0,286.5,235.1109885,215.35072583333337,237.8625493333333,147.98890783333334,259.7568,175.105508,301.148046,218.28165,304.840669,182.342683,318.687493,158.143226,316.883942,185.188396
helen/trainset/2533908657_2.jpg,3.825,1160.0,1162.5,919.752314,1191.7923445,991.334577,917.1467320000002,1056.950386,986.63639,1234.479731,1291.419939,1269.830021,1072.628311,1356.689524,1004.754033,1345.009007,1122.41029
helen/trainset/2850359046_1.jpg,2.13,402.0,522.0,380.4808985,497.04211116666664,374.92404166666665,327.6147511666667,457.249568,427.73434,585.581507,473.931005,576.6450980000001,413.593999,621.96087,347.239605,632.4177139999999,412.781898
lfpw/trainset/image_0390.png,0.48,256.5,100.0,70.53052100000001,270.942406,69.53899416666665,231.54482116666668,86.93830200000001,248.332945,113.94988,266.391967,110.643867,248.760674,122.47837,236.14287400000003,126.419395,248.53241
helen/trainset/2191376922_1.jpg,3.43,597.0,439.5,285.419513,734.022774,259.4438998333333,443.29836750000004,399.517542,561.331814,564.363793,676.714381,540.295024,546.292859,566.739816,446.31031500000006,605.537879,543.109143
helen/trainset/2597444784_1.jpg,1.795,447.5,451.5,350.9186486666667,556.8782543333334,338.4955706666667,396.17701100000005,400.351415,482.094583,495.225952,538.183521,477.878245,463.05107,523.425359,374.603326,554.5127200000001,453.339792
helen/trainset/1753941007_1.jpg,1.87,449.5,477.0,366.8577391666667,551.541194,373.20576,398.55113766666665,419.901983,486.52073,520.0654099999999,549.439402,514.571716,492.293655,560.4102790000001,431.808618,558.880953,495.148583
helen/trainset/2541112439_2.jpg,3.115,931.5,934.5,732.2955929999999,979.6909413333334,746.8803495000001,755.0584871666666,840.9400810000001,831.292357,967.907849,1039.561548,971.75516,868.479131,1058.756051,784.008136,1079.242945,880.063002
afw/3089202157_1.jpg,0.985,1147.5,767.0,701.9333099999999,1218.83066,703.617628,1149.2575641666665,735.0796839999999,1205.012925,784.106489,1210.068552,781.72869,1190.633214,808.9967320000001,1146.488932,811.353934,1189.450952
helen/trainset/2852014535_1.jpg,1.41,299.0,274.0,214.45025599999997,383.094922,198.68030199999998,268.61889866666667,248.867718,337.855446,329.556239,342.139693,320.27947400000005,310.215907,340.795369,261.432343,351.510351,305.78993
lfpw/trainset/image_0394.png,0.64,180.5,161.0,118.19717633333333,184.859861,118.248516,140.63804066666665,134.218808,141.518523,178.292791,176.091655,175.55161299999995,152.328871,188.522179,143.599313,189.828149,152.332517
helen/trainset/2546515404_1.jpg,2.27,623.0,642.5,528.6672323333333,722.067873,573.5099285,547.2792971666667,609.0353719999999,661.364642,699.99396,773.851181,722.10325,689.39283,777.9926469999999,606.801726,752.2193599999999,705.934909
helen/trainset/2911244712_1.jpg,1.37,177.0,347.0,254.01648516666668,255.33422483333334,267.9890423333333,144.6594276666667,304.046921,204.43429,354.890317,260.858571,361.456068,210.983108,412.505654,172.368653,432.948381,222.910485
helen/trainset/2554718441_1.jpg,1.575,214.5,424.5,330.205172,279.45127133333335,330.3411281666667,133.49075283333335,391.727247,197.930061,480.443351,266.944457,473.2148820000001,196.686181,505.507566,146.989756,521.167114,196.798053
helen/trainset/2716434131_1.jpg,1.81,523.0,515.5,433.27274483333326,631.1919901666666,433.45823316666673,498.3861053333333,476.003608,568.796236,550.3877309999999,605.115796,546.333296,564.015842,583.6539349999999,499.198741,586.401806,560.592766
helen/trainset/213034581_1.jpg,1.95,489.0,498.5,405.3407736666666,564.895537,403.0894105,409.22909000000004,485.37088,483.384466,577.544782,533.471901,570.374472,481.899093,605.665301,444.207391,617.066872,481.220696
helen/trainset/2540009576_1.jpg,5.04,1204.0,1409.0,1112.9184753333336,1562.5197419999997,1071.600702,1194.4283131666668,1321.515015,1471.888463,1601.929179,1443.819526,1577.027439,1364.850911,1649.939326,1159.055877,1679.571376,1324.8282769999998
helen/trainset/2871609349_1.jpg,2.065,328.5,595.5,484.38694766666663,419.48765316666663,486.57036616666664,257.558354,536.012959,336.612381,667.544713,392.878584,655.4973679999999,337.42472000000004,701.347045,294.480034,710.0498980000001,338.700276
lfpw/trainset/image_0787.png,0.81,228.0,200.5,148.200507,225.37342916666668,149.23559699999998,173.27454266666666,169.270135,180.236199,212.813338,231.31413,211.855307,190.432955,223.238703,182.158363,227.66432000000003,195.818658
helen/trainset/2402052185_2.jpg,1.755,520.0,528.5,460.61224583333325,651.0455910000001,439.18818533333337,538.763251,489.302318,624.7374679999999,584.550244,615.42016,565.83291,604.2630780000001,622.170756,538.097891,639.9250450000001,582.7126
lfpw/trainset/image_0037.png,0.665,173.5,209.0,166.09809283333334,183.09289016666665,163.26259116666668,128.96647633333333,190.500362,139.869171,226.739648,183.731829,224.013863,147.029643,236.613257,133.629021,240.89916,148.401865
helen/trainset/2164052578_1.jpg,6.085,875.5,1061.5,736.6025059999998,1317.7970211666668,726.618529,856.8523240000001,898.607238,1196.728027,1214.935632,1232.599001,1214.674671,1112.979901,1387.214518,867.485099,1435.81692,1064.655701
helen/trainset/100032540_1.jpg,2.675,823.5,809.5,653.7887168333333,937.4903446666667,645.2746698333333,691.0307414999999,688.05492,785.323113,869.1933240000001,898.4416630000001,844.4910150000001,782.466426,916.322422,691.899219,931.167555,780.189401
helen/trainset/2083979194_1.jpg,3.995,1197.5,1181.0,980.2301886666665,1453.7300853333334,948.8262218333333,1111.787261166667,1090.40095,1299.647544,1308.32514,1372.011066,1278.570461,1265.308721,1380.523344,1148.344117,1404.904415,1257.982343
helen/trainset/2113106881_1.jpg,2.63,455.0,340.5,189.99215,577.063315,168.96066299999998,334.4663605,262.752811,447.136333,419.965154,536.906204,392.467781,429.333292,446.75812300000007,329.042644,485.898377,412.069027
helen/trainset/2932055669_1.jpg,6.82,1149.0,1323.0,1025.9876923333334,1498.4247189999999,987.385354,964.7155705000001,1078.879903,1254.0054289999998,1515.687379,1319.516133,1446.5807619999998,1192.493274,1618.506181,1024.338007,1643.204485,1164.76885
lfpw/trainset/image_0429.png,2.71,632.0,638.5,495.90430549999996,803.8659309999999,472.1827303333334,564.3753296666667,595.557512,685.60488,730.904167,732.4843599999999,722.241493,656.1614480000001,772.261961,550.946957,788.773112,645.713923
afw/45092961_2.jpg,0.56,1002.0,567.5,535.9943334999999,1017.0984208333333,541.1418028333334,973.8173815,555.806217,993.762493,579.062365,1022.531966,580.874309,997.009633,592.092794,983.822478,591.918933,1000.063588
helen/trainset/201678202_1.jpg,2.22,417.0,481.5,413.2321113333334,486.3321953333334,386.7250248333333,305.12868,437.005864,371.018999,544.428084,455.609023,519.754574,366.67464,533.819031,301.433703,567.390124,358.94293500000003
lfpw/trainset/image_0245.png,1.14,285.0,362.5,287.06654066666664,336.8494406666667,298.6797225,246.6395765,337.128216,299.791181,381.833403,351.271543,392.051077,305.248063,425.801646,264.690927,418.560353,313.544563
helen/trainset/1909003307_1.jpg,2.26,634.0,575.0,444.3803398333334,742.4051888333333,446.83767233333333,557.3430486666667,493.707435,654.456937,607.935432,719.086536,598.510468,652.188729,689.3227870000001,589.300644,699.039577,653.081544
helen/trainset/2386722927_1.jpg,5.71,1143.0,1166.0,840.3530451666667,1321.0231508333334,840.3413919999999,854.6074273333334,1034.184519,1035.204653,1381.074196,1297.557936,1324.743983,1016.698201,1470.5268119999998,908.366712,1560.466034,989.058971
helen/trainset/2707644515_1.jpg,5.29,1552.0,1270.0,877.7824145,1766.110160166667,870.6538416666667,1323.8932371666667,1043.754375,1534.343878,1360.271641,1744.929028,1328.028857,1539.959783,1523.686183,1368.770469,1557.968541,1537.553109
helen/trainset/2138195672_1.jpg,1.865,516.5,415.0,312.21847583333334,606.4284739999999,305.98843316666665,444.95509883333335,362.091089,524.983525,472.858772,586.508132,464.831266,517.483823,491.96573,454.3671230000001,501.51887,516.3109519999999
lfpw/trainset/image_0589.png,0.71,151.0,180.5,136.061645,178.00113416666667,147.47391683333333,122.05010266666666,167.20487,158.82321000000002,190.620746,194.315911,200.000061,164.784179,216.092665,134.434934,211.871963,172.134636
helen/trainset/2656257353_1.jpg,2.865,398.5,481.5,364.0750043333333,568.9207783333333,340.211772,331.4986456666666,443.283104,456.750359,597.249929,501.457867,575.303193,422.787089,613.218047,328.266785,643.4669150000001,409.837929
afw/406798473_1.jpg,0.765,895.5,504.0,459.7537608333334,923.1938231666667,457.83959699999997,855.8133926666668,484.215287,883.761626,522.983149,916.096364,519.225599,882.7863050000001,535.5626139999999,860.2460480000001,541.523325,882.7351369999999
helen/trainset/191895648_1.jpg,1.785,344.5,331.0,242.81097366666668,469.380237,227.566317,329.1194411666667,309.03157000000004,423.354109,405.255174,423.939423,392.672964,387.790736,437.267757,319.71987,445.160105,383.0553
helen/trainset/158249995_1.jpg,1.52,295.0,326.0,245.64784233333333,352.73663733333325,252.36277116666668,247.89209533333334,292.012683,302.708458,378.048871,355.890634,378.354264,310.08167000000003,405.427063,265.442675,402.860271,312.647918
afw/3662810723_1.jpg,1.625,1734.0,900.5,791.7842806666666,1779.5083649999997,781.33959,1647.7961043333335,844.873015,1687.869975,944.834275,1755.878661,937.783091,1688.9223989999998,948.303736,1643.609541,963.521624,1686.2281879999998
helen/trainset/2431003802_1.jpg,5.01,1508.0,1253.5,969.1450248333334,1753.7853378333336,930.3024148333334,1299.5995745,1136.208436,1463.963107,1406.5462730000002,1654.32903,1373.561109,1433.539192,1413.842932,1244.013713,1470.271041,1425.301372
helen/trainset/2302240607_2.jpg,1.835,598.5,591.5,468.6498061666667,660.0753584999999,470.73683883333337,516.2373163333333,499.719082,575.912061,597.541754,665.2701900000001,594.345461,580.587735,661.145444,514.683274,666.26731,582.881401
lfpw/trainset/image_0163.png,0.615,246.5,247.5,210.808164,264.8898346666667,210.09674250000003,215.44574049999997,229.76277,235.579923,263.87591000000003,258.025353,260.475956,234.60475,274.178046,219.368765,282.032507,234.606304
helen/trainset/2362828916_1.jpg,6.98,2132.0,1926.0,1480.9859575000003,2167.035883666667,1499.6353668333334,1668.0620891666665,1739.349556,1693.26669,2109.699088,2108.458291,2077.976756,1816.410929,2188.111989,1743.391879,2247.886105,1827.260417
helen/trainset/2292430114_1.jpg,1.54,242.0,392.5,315.96127700000005,294.7068623333334,331.4665058333333,172.1765836666667,364.714611,236.190696,436.901954,307.361959,442.320597,246.309684,460.132026,204.65264,458.180937,248.888484
lfpw/trainset/image_0439.png,0.76,237.5,144.0,94.10905400000001,256.1571645,99.66676633333333,196.67782783333334,124.996296,221.968176,166.08418500000002,262.366659,167.851573,231.154078,177.129897,212.607576,178.782508,232.298789
helen/trainset/2185205964_2.jpg,3.51,1018.0,747.5,537.6678415,1119.0572946666666,572.7007968333334,845.3927026666667,665.363383,986.001371,805.838247,1154.9119,822.685733,1000.188218,886.5413580000001,892.5202830000001,887.930924,1013.554236
helen/trainset/26931199_1.jpg,2.14,598.0,575.0,516.6465541666668,677.2152011666667,471.5499291666667,514.8326713333332,576.197124,557.679349,663.6270910000001,620.228353,637.332058,543.970912,636.168635,469.720309,686.833305,532.35248
helen/trainset/2425803315_1.jpg,2.09,625.0,618.0,514.5222773333334,738.0090358333333,503.094033,537.9309873333333,564.198286,640.838357,693.6766690000001,699.469319,673.705104,632.347399,739.1805870000001,560.1308349999999,754.037153,628.550711
lfpw/trainset/image_0123.png,1.35,304.0,355.5,276.10830616666664,351.7234375,275.9302078333333,240.71258833333334,330.969174,286.380082,398.632313,336.849975,394.798454,286.845418,422.209234,256.94444300000004,435.23511,287.745962
helen/trainset/111247636_1.jpg,1.84,493.5,451.0,342.5878806666667,603.8119768333333,335.8316833333334,454.8378668333333,397.471437,544.951844,518.5938219999999,580.9580530000001,509.726066,527.904088,529.610275,462.165194,534.180972,526.54928
lfpw/trainset/image_0056.png,0.64,162.0,179.0,149.67184166666667,205.30175283333335,146.99781166666665,158.57296999999997,175.643476,189.255063,199.452579,188.377148,198.558276,178.568864,207.019495,152.91241499999998,211.577326,172.452215
lfpw/trainset/image_0192.png,1.14,453.0,464.0,393.836701,488.07151300000004,391.88130099999995,393.0018528333333,429.923995,433.845554,491.424962,475.172967,487.694157,430.943726,515.492791,401.600205,527.865847,431.618816
lfpw/trainset/image_0766.png,0.745,269.5,187.5,142.6879225,259.5181936666667,148.5088281666667,216.69976266666671,173.242706,223.11049900000003,207.164315,268.51675,207.363835,237.620657,217.427533,231.343518,222.127588,240.70399300000005
lfpw/trainset/image_0421.png,0.945,234.5,224.0,173.42086183333333,303.9474115,172.01806566666667,232.27652033333337,202.581614,283.963956,255.07567200000005,283.62422200000003,250.62535,271.348498,263.756535,234.45944100000003,272.905504,266.30291600000004
helen/trainset/2559502581_1.jpg,1.84,435.0,530.0,417.7575308333334,448.27280616666667,411.57381200000003,313.021384,486.283256,329.677776,585.1275009999999,427.119941,576.135134,349.510905,607.641954,318.46334,623.390478,348.559129
helen/trainset/1440500396_1.jpg,1.865,591.0,596.5,474.96600399999994,620.4614226666666,508.1644048333333,478.22151349999996,542.6384879999999,536.360345,626.3445690000001,665.32605,644.856559,572.466172,684.817154,515.153072,672.778193,587.358725
lfpw/trainset/image_0243.png,1.32,309.5,426.0,358.9879323333333,368.1607558333333,343.6158921666667,255.24748349999996,395.862828,296.821611,462.910517,349.662842,455.810353,291.404691,488.2924,242.735048,506.399809,285.620261
helen/trainset/2615660715_1.jpg,2.235,564.0,453.5,314.7351611666667,654.0788115,299.90725633333335,457.91040150000003,352.768954,527.761164,501.049027,606.781022,474.609749,524.044858,526.955204,455.904351,540.144028,520.0234360000001
helen/trainset/254040505_1.jpg,1.825,423.5,426.5,330.14399349999997,510.01320699999997,360.43058083333335,367.86120666666665,417.395211,463.252051,481.879728,525.141153,487.703695,468.214956,521.471537,430.031381,516.772278,478.618884
helen/trainset/2138851191_1.jpg,9.77,1803.0,1467.0,1028.7128318333332,1898.3435949999996,1257.0136198333332,1251.9512833333335,1482.687262,1621.305701,1815.434933,2178.963418,1928.296465,1799.79857,2095.131941,1637.696592,2030.604664,1879.945824
helen/trainset/2962206738_1.jpg,1.66,311.0,452.0,356.52700916666663,309.15036249999997,377.400028,211.81705083333335,421.400464,210.516931,502.174446,327.781468,507.863216,247.737209,546.127924,235.938348,540.209523,261.787342
afw/70037463_2.jpg,1.19,580.0,412.0,330.3800813333333,632.4765955,332.0729811666667,539.0618020000001,366.513228,589.124695,422.11209,638.374977,423.625372,586.86533,451.876954,541.18645,457.9662530000001,587.806316
helen/trainset/2622481519_1.jpg,1.505,390.0,408.5,304.30492150000003,472.38650433333333,319.84590399999996,347.75080983333334,368.356893,438.116273,423.75065,494.015793,434.216947,433.609267,480.750628,355.032644,479.735039,439.69443600000005
helen/trainset/2461725904_1.jpg,1.99,326.0,615.0,497.5276576666667,441.12345650000003,486.05734033333334,283.3101331666667,550.9106230000001,378.611202,676.3629139999999,419.285408,657.489659,360.16646000000003,700.271923,292.39339900000004,710.700964,355.993631
helen/trainset/2579685145_1.jpg,3.65,1146.0,936.0,694.8968199999999,1324.1548736666666,697.6698706666666,1022.4558143333333,835.5382599999999,1183.393043,1029.385101,1321.25511,1039.423233,1181.384919,1077.338728,1057.643326,1079.796387,1182.693736
helen/trainset/2204502578_1.jpg,2.09,251.0,211.0,69.45527616666668,378.9744263333334,64.4929605,191.23555083333335,139.88520400000002,295.265525,276.168141,347.21921000000003,267.282902,281.486665,305.986725,204.85248,317.47965,281.063323
helen/trainset/2939530219_1.jpg,6.265,1910.0,1261.5,973.6283866666668,2287.7063688333333,877.5611746666667,1714.041325,1097.96606,2011.012736,1467.736604,2170.133591,1372.984751,1894.012153,1492.842866,1577.913896,1637.54742,1822.596467
helen/trainset/1443377029_1.jpg,2.695,803.5,808.0,634.0308416666666,854.1725953333333,638.8566175,636.6966318333333,723.158674,687.9842480000001,872.797409,847.601602,868.3236519999999,717.801118,915.024826,650.7805070000001,928.828913,721.275111
helen/trainset/23739520_1.jpg,5.08,961.0,1097.0,899.9135421666666,1286.1969053333332,995.669454,980.4362746666666,1019.063958,1224.551219,1214.301433,1331.744645,1239.289127,1262.355662,1345.117941,1155.348117,1296.683941,1291.4534609999998
lfpw/trainset/image_0457.png,0.66,122.0,170.5,127.77814766666665,170.1953235,131.92050833333334,126.16480033333333,145.991691,168.73783500000002,184.020002,177.25306,181.48848,164.04046499999998,199.134126,143.626822,198.01945,166.12032
lfpw/trainset/image_0170.png,0.59,124.0,175.0,142.41798383333332,129.525725,148.81497216666665,87.1444465,168.389523,102.722016,190.561878,140.499766,194.50091,113.866031,206.619815,101.415822,204.687885,120.776861
helen/trainset/2152239275_1.jpg,4.3,559.5,1037.0,806.8372946666667,784.6275260000001,869.6745601666667,422.97834183333333,1017.75263,672.398103,1179.861891,833.477349,1214.525192,686.0411349999999,1332.609692,556.380669,1315.016216,728.241673
lfpw/trainset/image_0812.png,0.79,182.0,197.0,151.1321365,200.22958816666667,157.92435083333336,141.13057016666667,177.247724,164.900283,217.191179,204.469696,214.933626,170.962221,228.47709,155.782345,228.759666,175.462533
lfpw/trainset/image_0552.png,0.71,253.0,170.5,121.93621116666667,283.18631050000005,122.3943175,223.14387133333332,153.05909,253.50824100000003,196.573276,278.182201,196.194965,251.991402,208.102831,227.350552,213.599069,251.936342
helen/trainset/2385650791_1.jpg,2.075,613.0,623.5,504.70458933333333,681.8944526666667,523.120948,514.5216708333334,530.965609,583.508103,656.296155,670.353627,651.6178769999999,595.344161,697.92813,554.587214,693.651783,602.370448
helen/trainset/124399360_1.jpg,2.08,617.0,632.5,509.55871083333335,642.8694886666667,526.1417723333334,488.2586703333334,596.686045,543.849541,671.1433059999999,685.3889379999999,678.567742,568.841079,729.060695,514.02632,742.971978,578.175561
helen/trainset/2170250827_1.jpg,1.965,608.5,459.5,334.6935956666666,620.6069191666667,342.41871,473.2015551666666,430.339953,503.725452,520.3900160000001,617.968034,511.319882,523.494459,539.11095,487.816826,566.445256,526.092222
helen/trainset/2304061735_1.jpg,1.955,377.5,440.5,333.9222086666667,497.8923616666666,344.42484466666673,339.12655483333333,418.74797,443.715704,488.110672,484.256409,494.347257,435.97714800000006,552.043408,344.159977,540.091867,436.490285
helen/trainset/2373667324_1.jpg,2.43,409.0,540.0,410.6103771666667,429.23361133333333,414.7624531666666,247.36264400000002,468.989158,273.273925,605.202958,379.803623,592.280185,278.72905,646.565035,245.543261,654.828596,287.208175
afw/442743156_1.jpg,0.985,1269.5,495.0,448.06781183333345,1255.6217235000001,444.7102096666667,1196.9601015,463.004875,1188.934026,524.741475,1235.083357,519.915814,1199.39149,532.40495,1190.622965,532.812517,1199.0386119999998
lfpw/trainset/image_0332.png,0.905,341.5,202.5,146.02865866666667,383.48808833333334,141.9457165,309.3183855,169.07231399999998,345.112042,220.923651,378.193594,216.938463,343.975646,245.366195,313.899313,251.587188,343.720528
helen/trainset/126968967_1.jpg,4.4,1014.0,1175.0,875.3010431666667,1281.347336,873.7561225000001,893.6348293333334,1014.058931,1175.0534189999998,1234.715132,1273.185291,1234.922827,1124.089751,1334.311188,893.867239,1371.941184,1114.135231
lfpw/trainset/image_0734.png,0.65,184.0,171.5,130.25636483333332,227.05285249999997,133.01731433333336,175.13309349999997,150.242866,213.699176,178.04675600000002,225.97404900000004,177.85548300000002,208.049997,194.735574,175.439697,203.419161,207.734638
helen/trainset/2838782582_1.jpg,1.885,274.5,488.5,370.17890783333337,303.96055633333333,394.751131,165.22600133333333,445.455963,222.037927,518.60355,344.675284,531.779917,252.37307,579.067999,203.329205,576.896429,268.956812
lfpw/trainset/image_0432.png,0.65,111.0,230.0,185.8253208333333,157.65855383333331,189.1872385,117.25776433333333,205.586127,154.08958700000002,242.592262,161.871309,241.503889,149.97966200000002,257.828453,128.968772,256.012977,151.18694
